market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
657445,AMD,earnings_beat+direct_company,1.0,train,2025-10-31,0.941,256.12,2025-11-04,250.05,resolution-1d,-0.0323,1.87,-3.41,-2.37
656760,APO,earnings_beat+direct_company,1.0,train,2025-11-02,0.88,123.95,2025-11-04,130.51,resolution-1d,-0.0051,0.0,-0.86,5.29
658481,MRX,earnings_beat+direct_company,1.0,train,2025-11-05,0.89,30.62,2025-11-06,32.05,resolution-1d,-0.007,0.0,-1.05,4.67
658486,YELP,earnings_beat+direct_company,1.0,train,2025-11-02,0.875,33.06,2025-11-05,32.16,poly<0.534086556485947,-0.0093,0.0,-5.32,-2.72
658488,TRIP,earnings_beat+direct_company,1.0,train,2025-11-02,0.855,15.4,2025-11-06,15.42,resolution-1d,-0.0201,2.53,-4.94,0.13
658493,PZZA,earnings_beat+direct_company,1.0,train,2025-11-02,0.885,48.29,2025-11-04,40.61,trailing_3.0ATR,-0.0258,0.0,-20.79,-15.9
658526,BIRD,earnings_beat+direct_company,1.0,train,2025-11-04,0.815,8.14,2025-11-06,7.61,poly<0.534086556485947,-0.0567,2.33,-6.88,-6.51
658589,CELH,earnings_beat+direct_company,1.0,train,2025-11-01,0.855,59.25,2025-11-04,59.56,rf_target,0.0022,0.0,-4.02,0.52
658568,KKR,earnings_beat+direct_company,1.0,train,2025-11-03,0.915,117.63,2025-11-07,121.32,resolution-1d,-0.0035,2.48,-4.71,3.14
668496,CSCO,earnings_beat+direct_company,1.0,train,2025-11-07,0.885,71.07,2025-11-10,72.09,rf_target,0.0014,0.0,-0.75,1.44
668497,DIS,earnings_beat+direct_company,1.0,train,2025-11-07,0.905,110.74,2025-11-11,114.85,rf_target,0.0195,1.85,-0.63,3.71
668506,AMAT,earnings_beat+direct_company,1.0,train,2025-11-08,0.885,235.08,2025-11-13,223.23,resolution-1d,0.0028,0.0,-6.57,-5.04
